"SiteID","Longitude","Latitude","GPP"
"icr043068",10.5158,-13.3578,5.78882701388889
"icr043152",11.916,-13.1753,4.20364430555556
"icr043153",11.916,-13.1753,4.20364430555556
"icr043173",11.9427,-13.174,4.21228916666667
"icr043212",11.9075,-13.155,4.26601875
"icr043231",11.922,-13.1527,3.75529909722222
"icr043248",11.9421,-13.1575,3.75529909722222
"icr043266",11.962,-13.1532,3.75529909722222
"icr043287",11.9051,-13.1304,4.26601875
"icr043300",11.9282,-13.1339,3.75529909722222
"icr043333",11.9678,-13.1298,3.75529909722222
"icr043347",11.8947,-13.1076,4.26601875
"icr043348",11.8947,-13.1076,4.26601875
"icr043401",11.964,-13.1054,3.75529909722222
"icr048451",-27.6111,30.0127,1.98826848611111
"icr048485",-27.5684,30.0228,2.6344728125
"icr048520",-27.6131,30.045,1.98826848611111
"icr048567",-27.535,30.0388,2.6344728125
"icr048585",-27.602,30.06,1.98826848611111
"icr048642",-27.5431,30.071,2.6344728125
"icr048664",-27.6154,30.0861,1.9243495
"icr048665",-27.6154,30.0861,1.9243495
"icr048704",-27.5677,30.0907,2.7636999375
"icr048722",-27.545,30.0929,2.7636999375
"icr048755",-29.8085,23.9044,0.403224249722222
"icr048794",-29.8323,23.9373,0.444533502777778
"icr048825",-29.7962,23.9288,0.444533502777778
"icr048837",-29.7781,23.933,0.444533502777778
"icr048838",-29.7781,23.933,0.444533502777778
"icr048900",-29.7687,23.9539,0.444533502777778
"icr048931",-29.8198,23.9758,0.444533502777778
"icr048932",-29.816,23.9757,0.444533502777778
"icr048942",-29.8188,23.9729,0.444533502777778
"icr048960",-29.7994,23.9793,0.444533502777778
"icr049069",-29.9001,22.7369,0.416231177222222
"icr049074",-29.9813,22.7623,0.424159331944444
"icr049154",-29.9327,22.7786,0.424159331944444
"icr049735",-18.0481,36.8669,5.56266979166667
"icr049934",-24.1884,34.3459,4.51011979166667
"icr050155",-16.163,38.9411,3.48614499305556
"icr050175",-16.1334,38.9411,3.48614499305556
"icr050214",-16.1743,38.9629,3.62347977777778
"icr050215",-16.1743,38.9629,3.62347977777778
"icr050234",-16.1571,38.9563,3.48614499305556
"icr050254",-16.1273,38.9553,3.48614499305556
"icr050274",-16.1156,38.9655,3.48614499305556
"icr050294",-16.1782,38.9906,3.62347977777778
"icr050354",-16.1163,38.9861,3.48614499305556
"icr050355",-16.1163,38.9861,3.48614499305556
"icr050395",-16.1478,39.0038,3.096488625
"icr050415",-16.1377,39.0037,3.096488625
"icr050435",-16.1104,39.0111,3.096488625
"icr054165",0.491363,32.2707,5.39825534722222
"icr054174",0.495695,32.2655,5.39825534722222
"icr054175",0.492932,32.2657,5.39825534722222
"icr054176",0.492932,32.2657,5.39825534722222
"icr054181",0.49572,32.268,5.39825534722222
"icr054182",0.49572,32.268,5.39825534722222
"icr054186",0.516452,32.2623,5.39312118055556
"icr054187",0.518642,32.2644,5.39312118055556
"icr054188",0.5149,32.267,5.39312118055556
"icr054189",0.5149,32.267,5.39312118055556
"icr054190",0.514113,32.2703,5.39312118055556
"icr054191",0.514113,32.2703,5.39312118055556
"icr054194",0.519997,32.2686,5.39312118055556
"icr054200",0.518675,32.2689,5.39312118055556
"icr054201",0.533473,32.268,5.39312118055556
"icr054202",0.533473,32.268,5.39312118055556
"icr054204",0.531513,32.2718,5.39312118055556
"icr054205",0.534177,32.2723,5.39312118055556
"icr054208",0.536013,32.2683,5.39312118055556
"icr054210",0.531577,32.2687,5.39312118055556
"icr054212",0.536057,32.2714,5.39312118055556
"icr054214",0.531202,32.2686,5.39312118055556
"icr054219",0.536393,32.2701,5.39312118055556
"icr054222",0.548258,32.2637,5.39312118055556
"icr054230",0.550943,32.2683,5.39312118055556
"icr054232",0.550885,32.2664,5.39312118055556
"icr054234",0.555202,32.2614,5.39312118055556
"icr054235",0.555202,32.2614,5.39312118055556
"icr054236",0.555262,32.2638,5.39312118055556
"icr054245",0.495485,32.2902,5.39825534722222
"icr054247",0.493262,32.2885,5.39825534722222
"icr054250",0.498507,32.2848,5.39825534722222
"icr054251",0.498507,32.2848,5.39825534722222
"icr054256",0.498793,32.2833,5.39825534722222
"icr054257",0.498793,32.2833,5.39825534722222
"icr054260",0.511197,32.2863,5.39312118055556
"icr054267",0.507422,32.2859,5.39312118055556
"icr054269",0.50801,32.2872,5.39312118055556
"icr054270",0.50801,32.2872,5.39312118055556
"icr054274",0.509943,32.2881,5.39312118055556
"icr054285",0.540313,32.287,5.39312118055556
"icr054286",0.540313,32.287,5.39312118055556
"icr054287",0.539373,32.2901,5.39312118055556
"icr054288",0.539373,32.2901,5.39312118055556
"icr054289",0.541197,32.2894,5.39312118055556
"icr054292",0.5408,32.2892,5.39312118055556
"icr054293",0.564458,32.2933,5.39312118055556
"icr054294",0.564458,32.2933,5.39312118055556
"icr054296",0.561413,32.2848,5.39312118055556
"icr054301",0.565265,32.2927,5.39312118055556
"icr054302",0.565265,32.2927,5.39312118055556
"icr054304",0.564143,32.2905,5.39312118055556
"icr054307",0.560257,32.2847,5.39312118055556
"icr054308",0.560257,32.2847,5.39312118055556
"icr054309",0.558122,32.2889,5.39312118055556
"icr054310",0.558122,32.2889,5.39312118055556
"icr054312",0.561995,32.2906,5.39312118055556
"icr054315",0.49694,32.3039,5.39825534722222
"icr054316",0.49694,32.3039,5.39825534722222
"icr054317",0.501647,32.3089,5.39312118055556
"icr054321",0.500802,32.31,5.39312118055556
"icr054322",0.49725,32.3051,5.39825534722222
"icr054323",0.49725,32.3051,5.39825534722222
"icr054324",0.496157,32.3109,5.39825534722222
"icr054325",0.496157,32.3109,5.39825534722222
"icr054326",0.501558,32.3098,5.39312118055556
"icr054328",0.499657,32.3115,5.39825534722222
"icr054329",0.499657,32.3115,5.39825534722222
"icr054330",0.51595,32.3054,5.39312118055556
"icr054332",0.515438,32.3065,5.39312118055556
"icr054334",0.514325,32.3052,5.39312118055556
"icr054336",0.51216,32.3067,5.39312118055556
"icr054340",0.511175,32.3022,5.39312118055556
"icr054342",0.508083,32.3045,5.39312118055556
"icr054345",0.5386,32.3117,5.39312118055556
"icr054348",0.543095,32.3149,5.39312118055556
"icr054351",0.538288,32.3111,5.39312118055556
"icr054353",0.538608,32.3113,5.39312118055556
"icr054354",0.539425,32.3158,5.39312118055556
"icr054356",0.539888,32.3153,5.39312118055556
"icr054357",0.541437,32.3103,5.39312118055556
"icr054358",0.540255,32.3145,5.39312118055556
"icr054361",0.554287,32.3114,5.39312118055556
"icr054362",0.554787,32.3069,5.39312118055556
"icr054363",0.559945,32.3069,5.39312118055556
"icr054364",0.559945,32.3069,5.39312118055556
"icr054365",0.553338,32.3041,5.39312118055556
"icr054367",0.558193,32.3041,5.39312118055556
"icr054368",0.552697,32.3077,5.39312118055556
"icr054369",0.554045,32.3071,5.39312118055556
"icr054370",0.555343,32.3041,5.39312118055556
"icr054371",0.552132,32.308,5.39312118055556
"icr054372",0.554935,32.3075,5.39312118055556
"icr054373",0.554935,32.3075,5.39312118055556
"icr054374",0.494473,32.3359,5.19158805555556
"icr054381",0.49426,32.3347,5.19158805555556
"icr054382",0.492588,32.3353,5.19158805555556
"icr054385",0.493685,32.3396,5.19158805555556
"icr054386",0.492928,32.3383,5.19158805555556
"icr054387",0.510742,32.3394,5.19424006944444
"icr054388",0.510742,32.3394,5.19424006944444
"icr054390",0.515467,32.3371,5.19424006944444
"icr054391",0.5126,32.3356,5.19424006944444
"icr054394",0.51406,32.3334,5.19424006944444
"icr054395",0.509302,32.3362,5.19424006944444
"icr054396",0.509302,32.3362,5.19424006944444
"icr054399",0.512625,32.3415,5.19424006944444
"icr054400",0.511635,32.3334,5.19424006944444
"icr054402",0.51395,32.334,5.19424006944444
"icr054403",0.51395,32.334,5.19424006944444
"icr054405",0.527363,32.3291,5.39312118055556
"icr054407",0.528638,32.3306,5.39312118055556
"icr054408",0.529697,32.3348,5.19424006944444
"icr054410",0.52496,32.3321,5.39312118055556
"icr054411",0.52496,32.3321,5.39312118055556
"icr054414",0.530985,32.3292,5.39312118055556
"icr054415",0.529447,32.332,5.39312118055556
"icr054416",0.529447,32.332,5.39312118055556
"icr054417",0.53438,32.3317,5.39312118055556
"icr054421",0.559897,32.3369,5.19424006944444
"icr054423",0.559787,32.3296,5.39312118055556
"icr054426",0.56059,32.3307,5.39312118055556
"icr054427",0.56059,32.3307,5.39312118055556
"icr054433",0.564265,32.3299,5.39312118055556
"icr054434",0.564265,32.3299,5.39312118055556
"icr054438",1.45866,31.4668,5.54822875
"icr054439",1.45937,31.4688,5.54822875
"icr054440",1.45937,31.4688,5.54822875
"icr054443",1.4525,31.4739,5.54822875
"icr054444",1.45501,31.4721,5.54822875
"icr054445",1.45247,31.4674,5.54822875
"icr054446",1.45247,31.4674,5.54822875
"icr054448",1.45919,31.4672,5.54822875
"icr054449",1.45728,31.4722,5.54822875
"icr054450",1.45728,31.4722,5.54822875
"icr054451",1.45739,31.4674,5.54822875
"icr054454",1.45534,31.4667,5.54822875
"icr054455",1.47382,31.461,5.54822875
"icr054457",1.47347,31.462,5.54822875
"icr054460",1.47887,31.4606,5.54822875
"icr054462",1.47133,31.4632,5.54822875
"icr054463",1.47757,31.4613,5.54822875
"icr054464",1.47757,31.4613,5.54822875
"icr054465",1.47488,31.4589,5.54822875
"icr054467",1.47861,31.465,5.54822875
"icr054468",1.47552,31.4596,5.54822875
"icr054471",1.50021,31.4667,5.43646423611111
"icr054474",1.50508,31.4704,5.43646423611111
"icr054476",1.50315,31.4674,5.43646423611111
"icr054479",1.50202,31.4658,5.43646423611111
"icr054481",1.49888,31.4679,5.54822875
"icr054487",1.52627,31.4638,5.43646423611111
"icr054498",1.52402,31.4689,5.43646423611111
"icr054499",1.52402,31.4689,5.43646423611111
"icr054503",1.46231,31.4903,5.54822875
"icr054506",1.455,31.4912,5.54822875
"icr054509",1.45982,31.4869,5.54822875
"icr054510",1.45887,31.496,5.54822875
"icr054512",1.46189,31.4886,5.54822875
"icr054514",1.46145,31.4948,5.54822875
"icr054518",1.47937,31.4895,5.54822875
"icr054520",1.4778,31.4955,5.54822875
"icr054521",1.48012,31.4969,5.54822875
"icr054522",1.48105,31.4947,5.54822875
"icr054523",1.48189,31.495,5.54822875
"icr054524",1.48189,31.495,5.54822875
"icr054526",1.48038,31.4913,5.54822875
"icr054527",1.48116,31.4922,5.54822875
"icr054529",1.50298,31.4909,5.43646423611111
"icr054531",1.50588,31.4935,5.43646423611111
"icr054532",1.50696,31.4972,5.43646423611111
"icr054534",1.50162,31.4988,5.43646423611111
"icr054540",1.50375,31.4954,5.43646423611111
"icr054545",1.50629,31.4969,5.43646423611111
"icr054552",1.52202,31.4843,5.43646423611111
"icr054556",1.52404,31.4855,5.43646423611111
"icr054557",1.52404,31.4855,5.43646423611111
"icr054560",1.51928,31.4842,5.43646423611111
"icr054561",1.51928,31.4842,5.43646423611111
"icr054563",1.52211,31.4845,5.43646423611111
"icr054564",1.46221,31.5075,5.35050854166667
"icr054566",1.46008,31.5117,5.35050854166667
"icr054573",1.46083,31.5104,5.35050854166667
"icr054574",1.46137,31.5126,5.35050854166667
"icr054575",1.46137,31.5126,5.35050854166667
"icr054579",1.46078,31.509,5.35050854166667
"icr054581",1.46282,31.5114,5.35050854166667
"icr054592",1.47383,31.5106,5.35050854166667
"icr054595",1.48078,31.5108,5.35050854166667
"icr054596",1.47886,31.5165,5.35050854166667
"icr054598",1.47667,31.5098,5.35050854166667
"icr054605",1.50187,31.5101,5.36710770833333
"icr054611",1.5038,31.5106,5.36710770833333
"icr054614",1.50108,31.5082,5.36710770833333
"icr054617",1.49741,31.5137,5.35050854166667
"icr054621",1.52587,31.5137,5.36710770833333
"icr054626",1.52023,31.5171,5.36710770833333
"icr054630",1.52248,31.5136,5.36710770833333
"icr054632",1.52243,31.5173,5.36710770833333
"icr054633",1.51932,31.5151,5.36710770833333
"icr054635",1.5233,31.5146,5.36710770833333
"icr054638",1.45505,31.538,5.35050854166667
"icr054639",1.45527,31.5401,5.35050854166667
"icr054643",1.45752,31.5334,5.35050854166667
"icr054644",1.45752,31.5334,5.35050854166667
"icr054645",1.4588,31.5344,5.35050854166667
"icr054646",1.45689,31.5344,5.35050854166667
"icr054649",1.45665,31.5366,5.35050854166667
"icr054651",1.46114,31.5423,5.35050854166667
"icr054653",1.45535,31.5382,5.35050854166667
"icr054654",1.46132,31.538,5.35050854166667
"icr054665",1.47573,31.5362,5.35050854166667
"icr054667",1.47455,31.5298,5.35050854166667
"icr054671",1.47293,31.5301,5.35050854166667
"icr054673",1.47342,31.529,5.35050854166667
"icr054677",1.5016,31.5351,5.36710770833333
"icr054683",1.50255,31.5347,5.36710770833333
"icr054684",1.50046,31.534,5.36710770833333
"icr054703",1.52533,31.5392,5.36710770833333
"icr054709",1.52303,31.5386,5.36710770833333
"icr054710",1.52303,31.5386,5.36710770833333
"icr054713",1.52372,31.5425,5.36710770833333
"icr055982",-13.1011,28.4587,3.29337020138889
"icr056141",-13.1019,28.503,3.96960052083333
"icr056142",-13.1019,28.503,3.96960052083333
"icr056220",-16.0929,28.2664,3.43047197916667
"icr056281",-16.1128,28.2799,3.43047197916667
"icr056360",-16.114,28.308,3.43047197916667
"icr056500",-16.0438,28.3297,3.20412688888889
"icr056501",-16.0438,28.3297,3.20412688888889
"icr062136",-18.3426,48.6886,6.66202847222222
"icr062137",-18.3426,48.6886,6.66202847222222
"icr062138",-18.3421,48.6928,6.66202847222222
"icr062139",-18.3469,48.6872,6.66202847222222
"icr062141",-18.3452,48.6894,6.66202847222222
"icr062142",-18.3452,48.6894,6.66202847222222
"icr062143",-18.3466,48.6887,6.66202847222222
"icr062145",-18.3458,48.6872,6.66202847222222
"icr062147",-18.3482,48.6914,6.66202847222222
"icr062148",-18.3482,48.6914,6.66202847222222
"icr062149",-18.3464,48.6936,6.66202847222222
"icr062151",-18.3417,48.6911,6.66202847222222
"icr062152",-18.3417,48.6911,6.66202847222222
"icr062153",-18.342,48.6897,6.66202847222222
"icr062157",-18.3113,48.6871,6.63745847222222
"icr062158",-18.3113,48.6871,6.63745847222222
"icr062159",-18.3158,48.6861,6.63745847222222
"icr062160",-18.3158,48.6861,6.63745847222222
"icr062162",-18.3113,48.6857,6.63745847222222
"icr062164",-18.3164,48.6929,6.63745847222222
"icr062165",-18.3145,48.689,6.63745847222222
"icr062166",-18.3145,48.689,6.63745847222222
"icr062167",-18.3171,48.6913,6.63745847222222
"icr062168",-18.3171,48.6913,6.63745847222222
"icr062169",-18.3108,48.6868,6.63745847222222
"icr062170",-18.3108,48.6868,6.63745847222222
"icr062173",-18.3148,48.6853,6.63745847222222
"icr062175",-18.2959,48.692,6.63745847222222
"icr062178",-18.2981,48.6935,6.63745847222222
"icr062179",-18.3041,48.6889,6.63745847222222
"icr062180",-18.3041,48.6889,6.63745847222222
"icr062181",-18.3017,48.6942,6.63745847222222
"icr062182",-18.3017,48.6942,6.63745847222222
"icr062183",-18.301,48.6864,6.63745847222222
"icr062184",-18.301,48.6864,6.63745847222222
"icr062186",-18.3038,48.6902,6.63745847222222
"icr062187",-18.3016,48.6897,6.63745847222222
"icr062188",-18.3016,48.6897,6.63745847222222
"icr062190",-18.3004,48.6908,6.63745847222222
"icr062194",-18.3019,48.6878,6.63745847222222
"icr062195",-18.2759,48.6875,6.63745847222222
"icr062196",-18.2759,48.6875,6.63745847222222
"icr062197",-18.2779,48.6879,6.63745847222222
"icr062199",-18.2763,48.6856,6.63745847222222
"icr062200",-18.2763,48.6856,6.63745847222222
"icr062201",-18.2806,48.6847,6.63745847222222
"icr062202",-18.2806,48.6847,6.63745847222222
"icr062203",-18.2833,48.688,6.63745847222222
"icr062204",-18.2833,48.688,6.63745847222222
"icr062206",-18.282,48.6927,6.63745847222222
"icr062208",-18.2809,48.6933,6.63745847222222
"icr062209",-18.2811,48.6918,6.63745847222222
"icr062210",-18.2811,48.6918,6.63745847222222
"icr062211",-18.2798,48.6881,6.63745847222222
"icr062212",-18.2798,48.6881,6.63745847222222
"icr062213",-18.2774,48.6938,6.63745847222222
"icr062214",-18.2774,48.6938,6.63745847222222
"icr062219",-18.3374,48.7164,6.66202847222222
"icr062220",-18.3374,48.7164,6.66202847222222
"icr062222",-18.3344,48.7123,6.66202847222222
"icr062224",-18.3413,48.7164,6.66202847222222
"icr062227",-18.3377,48.7087,6.66202847222222
"icr062228",-18.3377,48.7087,6.66202847222222
"icr062230",-18.3398,48.7148,6.66202847222222
"icr062231",-18.3386,48.714,6.66202847222222
"icr062234",-18.3387,48.709,6.66202847222222
"icr062237",-18.3233,48.7092,6.63745847222222
"icr062238",-18.3233,48.7092,6.63745847222222
"icr062239",-18.3239,48.7149,6.63745847222222
"icr062241",-18.3228,48.7156,6.63745847222222
"icr062242",-18.3228,48.7156,6.63745847222222
"icr062243",-18.3216,48.7144,6.63745847222222
"icr062244",-18.3216,48.7144,6.63745847222222
"icr062246",-18.3236,48.7156,6.63745847222222
"icr062247",-18.317,48.7119,6.63745847222222
"icr062248",-18.317,48.7119,6.63745847222222
"icr062249",-18.3219,48.7139,6.63745847222222
"icr062250",-18.3219,48.7139,6.63745847222222
"icr062251",-18.3216,48.7118,6.63745847222222
"icr062252",-18.3216,48.7118,6.63745847222222
"icr062253",-18.318,48.7157,6.63745847222222
"icr062254",-18.318,48.7157,6.63745847222222
"icr062257",-18.2928,48.7115,6.63745847222222
"icr062259",-18.2955,48.7147,6.63745847222222
"icr062260",-18.2955,48.7147,6.63745847222222
"icr062261",-18.2946,48.7112,6.63745847222222
"icr062262",-18.2946,48.7112,6.63745847222222
"icr062263",-18.2959,48.7105,6.63745847222222
"icr062264",-18.2959,48.7105,6.63745847222222
"icr062265",-18.2948,48.7069,6.63745847222222
"icr062266",-18.2948,48.7069,6.63745847222222
"icr062267",-18.2981,48.7082,6.63745847222222
"icr062270",-18.2922,48.7132,6.63745847222222
"icr062272",-18.2963,48.706,6.63745847222222
"icr062276",-18.2724,48.7098,6.63745847222222
"icr062278",-18.2751,48.7037,6.63745847222222
"icr062279",-18.2726,48.707,6.63745847222222
"icr062280",-18.2743,48.7041,6.63745847222222
"icr062281",-18.2787,48.7098,6.63745847222222
"icr062282",-18.2787,48.7098,6.63745847222222
"icr062284",-18.277,48.705,6.63745847222222
"icr062285",-18.2742,48.7098,6.63745847222222
"icr062287",-18.2751,48.711,6.63745847222222
"icr062288",-18.2751,48.711,6.63745847222222
"icr062289",-18.2755,48.7105,6.63745847222222
"icr062291",-18.28,48.7079,6.63745847222222
"icr062292",-18.2772,48.7105,6.63745847222222
"icr062294",-18.349,48.7392,6.66202847222222
"icr062295",-18.349,48.7392,6.66202847222222
"icr062296",-18.3434,48.7347,6.66202847222222
"icr062297",-18.3434,48.7347,6.66202847222222
"icr062298",-18.3477,48.7403,6.66202847222222
"icr062299",-18.3477,48.7403,6.66202847222222
"icr062301",-18.3428,48.7351,6.66202847222222
"icr062302",-18.3427,48.7331,6.66202847222222
"icr062303",-18.3427,48.7331,6.66202847222222
"icr062305",-18.3399,48.7365,6.66202847222222
"icr062306",-18.3491,48.7353,6.66202847222222
"icr062307",-18.3491,48.7353,6.66202847222222
"icr062308",-18.3483,48.7346,6.66202847222222
"icr062309",-18.3483,48.7346,6.66202847222222
"icr062310",-18.3462,48.7333,6.66202847222222
"icr062312",-18.3409,48.7391,6.66202847222222
"icr062313",-18.3409,48.7391,6.66202847222222
"icr062316",-18.32,48.7354,6.63745847222222
"icr062317",-18.32,48.7354,6.63745847222222
"icr062318",-18.3213,48.7376,6.63745847222222
"icr062319",-18.3213,48.7376,6.63745847222222
"icr062320",-18.3232,48.738,6.63745847222222
"icr062321",-18.3232,48.738,6.63745847222222
"icr062322",-18.3185,48.7375,6.63745847222222
"icr062323",-18.3185,48.7375,6.63745847222222
"icr062324",-18.3188,48.7358,6.63745847222222
"icr062325",-18.3188,48.7358,6.63745847222222
"icr062327",-18.3186,48.7334,6.63745847222222
"icr062330",-18.3167,48.733,6.63745847222222
"icr062334",-18.2968,48.7352,6.63745847222222
"icr062336",-18.297,48.7418,6.63745847222222
"icr062337",-18.297,48.7418,6.63745847222222
"icr062338",-18.2954,48.7368,6.63745847222222
"icr062339",-18.2977,48.7365,6.63745847222222
"icr062340",-18.2977,48.7365,6.63745847222222
"icr062343",-18.2985,48.7388,6.63745847222222
"icr062344",-18.2985,48.7388,6.63745847222222
"icr062346",-18.3006,48.7399,6.63745847222222
"icr062347",-18.2983,48.7352,6.63745847222222
"icr062350",-18.2976,48.7414,6.63745847222222
"icr062351",-18.3009,48.736,6.63745847222222
"icr062352",-18.3009,48.736,6.63745847222222
"icr062353",-18.2763,48.7363,6.63745847222222
"icr062354",-18.2763,48.7363,6.63745847222222
"icr062355",-18.2724,48.7349,6.63745847222222
"icr062356",-18.2724,48.7349,6.63745847222222
"icr062357",-18.2748,48.7321,6.63745847222222
"icr062358",-18.2748,48.7321,6.63745847222222
"icr062359",-18.2749,48.7372,6.63745847222222
"icr062360",-18.2749,48.7372,6.63745847222222
"icr062362",-18.2789,48.7336,6.63745847222222
"icr062364",-18.2773,48.7338,6.63745847222222
"icr062365",-18.2715,48.7338,6.63745847222222
"icr062366",-18.2715,48.7338,6.63745847222222
"icr062368",-18.2767,48.7384,6.63745847222222
"icr062369",-18.2716,48.7336,6.63745847222222
"icr062370",-18.2716,48.7336,6.63745847222222
"icr062372",-18.2774,48.7401,6.63745847222222
"icr062375",-18.3379,48.756,6.33069895833333
"icr062378",-18.344,48.7576,6.33069895833333
"icr062380",-18.3371,48.7576,6.33069895833333
"icr062381",-18.3392,48.7638,6.33069895833333
"icr062382",-18.3392,48.7638,6.33069895833333
"icr062383",-18.338,48.7624,6.33069895833333
"icr062384",-18.338,48.7624,6.33069895833333
"icr062385",-18.3449,48.7568,6.33069895833333
"icr062387",-18.3395,48.7613,6.33069895833333
"icr062388",-18.3395,48.7613,6.33069895833333
"icr062390",-18.3373,48.7582,6.33069895833333
"icr062391",-18.3433,48.7611,6.33069895833333
"icr062392",-18.3433,48.7611,6.33069895833333
"icr062393",-18.3122,48.7623,6.54442201388889
"icr062394",-18.3122,48.7623,6.54442201388889
"icr062395",-18.3094,48.7565,6.54442201388889
"icr062398",-18.3179,48.7599,6.54442201388889
"icr062399",-18.3182,48.7582,6.54442201388889
"icr062400",-18.3182,48.7582,6.54442201388889
"icr062402",-18.3136,48.7609,6.54442201388889
"icr062403",-18.3086,48.7584,6.54442201388889
"icr062404",-18.3086,48.7584,6.54442201388889
"icr062405",-18.3128,48.7611,6.54442201388889
"icr062406",-18.3128,48.7611,6.54442201388889
"icr062407",-18.3164,48.7602,6.54442201388889
"icr062408",-18.3164,48.7602,6.54442201388889
"icr062409",-18.3162,48.7614,6.54442201388889
"icr062410",-18.3162,48.7614,6.54442201388889
"icr062411",-18.3125,48.7614,6.54442201388889
"icr062412",-18.3125,48.7614,6.54442201388889
"icr062415",-18.3018,48.7488,6.63745847222222
"icr062416",-18.3018,48.7488,6.63745847222222
"icr062417",-18.3024,48.7572,6.54442201388889
"icr062418",-18.3024,48.7572,6.54442201388889
"icr062421",-18.303,48.7573,6.54442201388889
"icr062422",-18.303,48.7573,6.54442201388889
"icr062424",-18.3011,48.7514,6.54442201388889
"icr062425",-18.2985,48.7568,6.54442201388889
"icr062426",-18.2985,48.7568,6.54442201388889
"icr062427",-18.2992,48.7506,6.54442201388889
"icr062428",-18.2992,48.7506,6.54442201388889
"icr062430",-18.3038,48.7535,6.54442201388889
"icr062431",-18.2949,48.7535,6.54442201388889
"icr062432",-18.2949,48.7535,6.54442201388889
"icr062435",-18.2736,48.7581,6.54442201388889
"icr062436",-18.2736,48.7581,6.54442201388889
"icr062437",-18.2809,48.7558,6.54442201388889
"icr062438",-18.2809,48.7558,6.54442201388889
"icr062439",-18.2813,48.7579,6.54442201388889
"icr062440",-18.2813,48.7579,6.54442201388889
"icr062442",-18.2802,48.7574,6.54442201388889
"icr062443",-18.2765,48.763,6.54442201388889
"icr062444",-18.2765,48.763,6.54442201388889
"icr062446",-18.2745,48.7612,6.54442201388889
"icr062448",-18.2762,48.7598,6.54442201388889
"icr062451",-18.2754,48.763,6.54442201388889
"icr062452",-18.2754,48.763,6.54442201388889
"icr068101",13.3676,1.73538,0.304274390833333
"icr068131",13.3936,1.73513,0.304274390833333
"icr068132",13.3936,1.73513,0.304274390833333
"icr068149",13.4184,1.73159,0.362427861597222
"icr068150",13.4184,1.73159,0.362427861597222
"icr068161",13.4356,1.73874,0.362427861597222
"icr068162",13.4356,1.73874,0.362427861597222
"icr068182",13.3757,1.75976,0.399546249930556
"icr068199",13.395,1.75692,0.399546249930556
"icr068221",13.4134,1.75471,0.399546249930556
"icr068222",13.4134,1.75471,0.399546249930556
"icr068265",13.3715,1.77966,0.399546249930556
"icr068279",13.3899,1.77919,0.399546249930556
"icr068280",13.3899,1.77919,0.399546249930556
"icr068321",13.4379,1.77796,0.350905452986111
"icr068322",13.4379,1.77796,0.350905452986111
"icr068339",13.372,1.80452,0.399546249930556
"icr068340",13.372,1.80452,0.399546249930556
"icr068361",13.3857,1.7983,0.399546249930556
"icr068362",13.3857,1.7983,0.399546249930556
"icr068381",13.4048,1.80267,0.399546249930556
"icr068382",13.4048,1.80267,0.399546249930556
"icr068399",13.4312,1.79912,0.350905452986111
"icr068400",13.4312,1.79912,0.350905452986111
"icr068419",11.2808,8.1236,2.05144622222222
"icr068420",11.2808,8.1236,2.05144622222222
"icr068440",11.3071,8.11957,2.05144622222222
"icr068499",11.2915,8.14593,2.05144622222222
"icr068500",11.2915,8.14593,2.05144622222222
"icr068521",11.3127,8.14825,2.05144622222222
"icr068522",11.3127,8.14825,2.05144622222222
"icr068539",11.3352,8.15038,1.99380051388889
"icr068540",11.3352,8.15038,1.99380051388889
"icr068579",11.2807,8.16677,1.99806739583333
"icr068580",11.2807,8.16677,1.99806739583333
"icr068640",11.3526,8.1699,1.83869854166667
"icr068663",11.2858,8.19755,1.99806739583333
"icr068677",11.3093,8.19152,1.99806739583333
"icr068678",11.3093,8.19152,1.99806739583333
"icr068717",11.3467,8.19486,1.83869854166667
"icr068718",11.3467,8.19486,1.83869854166667
"icr069810",14.8314,-7.84387,1.59397189583333
"icr069830",14.8563,-7.84677,1.52673563888889
"icr069849",14.8795,-7.8447,1.52673563888889
"icr069869",14.8067,-7.82502,1.44395254861111
"icr069890",14.831,-7.82307,1.44395254861111
"icr069929",14.8699,-7.81949,1.35424491666667
"icr069950",14.8024,-7.80288,1.44395254861111
"icr069970",14.8365,-7.80987,1.35424491666667
"icr069990",14.8547,-7.80709,1.35424491666667
"icr070029",14.8092,-7.78246,1.44395254861111
"icr070112",9.16606,5.6781,3.46969184027778
"icr070124",9.19157,5.67185,3.32081855555556
"icr070125",9.19157,5.67185,3.32081855555556
"icr070164",9.23307,5.67654,3.32081855555556
"icr070194",9.16687,5.69213,3.32081855555556
"icr070202",9.19273,5.69772,3.32081855555556
"icr070262",9.17576,5.71135,3.32081855555556
"icr070263",9.17576,5.71135,3.32081855555556
"icr070277",9.19278,5.71947,3.32081855555556
"icr070309",9.23766,5.71749,3.32081855555556
"icr070328",9.1702,5.73813,3.32081855555556
"icr070349",9.18853,5.7423,3.32081855555556
"icr070370",9.21725,5.73423,3.32081855555556
"icr070371",9.21725,5.73423,3.32081855555556
"icr070386",9.23953,5.74422,3.32081855555556
"icr072246",-7.37775,15.6875,5.45425791666667
"icr072247",-7.37775,15.6875,5.45425791666667
"icr072267",-7.35124,15.6878,5.45425791666667
"icr072286",-7.33167,15.688,5.18724659722222
"icr072287",-7.33167,15.688,5.18724659722222
"icr072307",-7.31518,15.6915,5.18724659722222
"icr072325",-7.3154,15.6951,5.18724659722222
